YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2018,4,2,3,98.01,2.91,288.97,5.96
2018,4,2,4,98.07,2.77,291.86,4.85
2018,4,2,5,98.14,2.48,287.63,3.92
2018,4,2,6,98.24,1.92,287.77,3.18
2018,4,2,7,98.34,2.43,304,3.12
2018,4,2,8,98.45,2.87,318.64,3.35
2018,4,2,9,98.54,3.41,320.58,3.9
2018,4,2,10,98.59,3.74,322.72,4.24
2018,4,2,11,98.59,3.77,323.61,4.24
2018,4,2,12,98.55,3.64,324.09,4.08
2018,4,2,13,98.52,3.6,320.37,4.02
2018,4,2,14,98.5,3.74,313.47,4.18
2018,4,2,15,98.51,4.04,308.33,4.61
2018,4,2,16,98.56,4.05,305.65,4.99
2018,4,2,17,98.61,2.74,303.83,4.75
2018,4,2,18,98.66,2.69,304.47,4.65
2018,4,2,19,98.71,2.76,312.59,4.52
2018,4,2,20,98.77,2.71,322.96,4.34
2018,4,2,21,98.83,2.54,331.94,3.95
2018,4,2,22,98.86,2.35,340.96,3.53
2018,4,2,23,98.91,2.15,351.63,3.15
2018,4,3,0,98.94,2.07,6.72,2.99
2018,4,3,1,98.95,2.02,23.49,2.88
2018,4,3,2,98.96,2.05,38.66,2.92
2018,4,3,3,98.98,2.19,50.51,3.13
2018,4,3,4,99,2.37,58.87,3.46
2018,4,3,5,99.03,2.58,64.13,3.83
2018,4,3,6,99.07,2.42,67.24,4.08
2018,4,3,7,99.13,2.93,67.6,3.52
2018,4,3,8,99.19,3.58,56.66,4.35
2018,4,3,9,99.22,4.64,49.71,5.52
2018,4,3,10,99.22,4.71,41.23,5.53
2018,4,3,11,99.18,4.69,34.88,5.47
2018,4,3,12,99.14,4.68,29.09,5.45
2018,4,3,13,99.1,4.68,22.97,5.45
2018,4,3,14,99.07,4.6,17.82,5.38
2018,4,3,15,99.04,4.38,15.1,5.33
2018,4,3,16,99.04,3.99,13.93,5.23
2018,4,3,17,99.06,2.6,8.13,4.89
2018,4,3,18,99.09,3.01,2.08,5.05
2018,4,3,19,99.13,3.22,3.62,5.32
2018,4,3,20,99.18,3.24,10.98,5.41
2018,4,3,21,99.19,3.16,22.2,5.24
2018,4,3,22,99.19,3.05,34.87,4.98
2018,4,3,23,99.17,2.95,47.26,4.7
2018,4,4,0,99.14,2.9,58.67,4.55
2018,4,4,1,99.11,2.91,68.46,4.55
2018,4,4,2,99.09,2.96,76.11,4.65
2018,4,4,3,99.08,3.01,81.95,4.78
2018,4,4,4,99.08,3.08,86.8,4.97
2018,4,4,5,99.09,3.14,89.29,5.2
2018,4,4,6,99.11,2.82,90.16,5.32
2018,4,4,7,99.14,3.62,89.13,4.28
2018,4,4,8,99.15,3.15,83.3,3.35
2018,4,4,9,99.15,3.47,77.91,4.03
2018,4,4,10,99.12,3.33,67.35,3.82
2018,4,4,11,99.08,3.03,55.61,3.51
2018,4,4,12,99.02,2.76,43.4,3.21
2018,4,4,13,98.96,2.52,32.21,2.93
2018,4,4,14,98.89,2.24,21.91,2.61
2018,4,4,15,98.84,1.95,12.75,2.29
2018,4,4,16,98.81,1.62,0,2
2018,4,4,17,98.79,1.39,338.92,2
2018,4,4,18,98.78,1.91,316.16,2.75
2018,4,4,19,98.8,2.27,314.86,3.3
2018,4,4,20,98.82,2.26,320.19,3.28
2018,4,4,21,98.83,2.01,328.04,2.85
2018,4,4,22,98.81,1.59,340.14,2.22
2018,4,4,23,98.78,1.21,2.59,1.64
2018,4,5,0,98.74,1.09,41.22,1.47
2018,4,5,1,98.69,1.37,73.74,1.88
2018,4,5,2,98.64,1.85,90.48,2.59
2018,4,5,3,98.61,2.28,97.47,3.28
2018,4,5,4,98.6,2.58,100.29,3.82
2018,4,5,5,98.59,2.78,101.69,4.2
2018,4,5,6,98.6,2.61,102.08,4.48
2018,4,5,7,98.61,3.01,103.06,3.87
2018,4,5,8,98.62,2.67,99.96,2.86
2018,4,5,9,98.6,2.17,95.57,2.41
2018,4,5,10,98.55,1.97,93.63,2.31
2018,4,5,11,98.5,1.71,93.15,2.05
2018,4,5,12,98.43,1.45,96.82,1.79
2018,4,5,13,98.36,1.13,105.29,1.45
2018,4,5,14,98.29,0.65,126.73,0.93
2018,4,5,15,98.24,0.5,217.95,0.51
2018,4,5,16,98.23,1.12,259.55,1.28
2018,4,5,17,98.22,1.57,270.29,2.31
2018,4,5,18,98.21,2.26,281.78,3.41
2018,4,5,19,98.22,2.25,290.95,3.32
2018,4,5,20,98.23,1.78,301.87,2.52
2018,4,5,21,98.2,1.04,319.59,1.41
2018,4,5,22,98.16,0.41,52.03,0.53
2018,4,5,23,98.11,1.22,121.66,1.68
2018,4,6,0,98.08,1.94,139.07,2.75
2018,4,6,1,98.04,2.31,147.87,3.32
2018,4,6,2,97.99,2.42,152.94,3.53
2018,4,6,3,97.97,2.42,154.18,3.52
2018,4,6,4,97.95,2.36,150.89,3.45
2018,4,6,5,97.95,2.35,144.88,3.46
2018,4,6,6,97.96,2.18,139.8,3.46
2018,4,6,7,97.96,2.09,137.42,3.01
2018,4,6,8,97.96,2.02,145.57,2.32
2018,4,6,9,97.96,2.09,169.03,2.54
2018,4,6,10,97.94,2.35,172.92,2.86
2018,4,6,11,97.91,2.58,180.17,3.06
2018,4,6,12,97.87,2.78,189.7,3.21
2018,4,6,13,97.84,2.97,198.39,3.37
2018,4,6,14,97.79,3.1,207.92,3.45
2018,4,6,15,97.77,3.06,218.48,3.42
2018,4,6,16,97.77,2.67,229.51,3.32
2018,4,6,17,97.81,2.06,241.2,3.33
2018,4,6,18,97.84,1.89,252.16,3.03
2018,4,6,19,97.88,1.53,265.6,2.28
2018,4,6,20,97.92,1.17,299.13,1.71
2018,4,6,21,97.93,1.2,332.1,1.73
2018,4,6,22,97.92,1.18,345.04,1.68
2018,4,6,23,97.92,0.77,347.66,1.09
2018,4,7,0,97.92,0.59,339.18,0.87
2018,4,7,1,97.89,1.2,357.03,1.78
2018,4,7,2,97.89,1.83,17.35,2.89
2018,4,7,3,97.89,2.22,29.45,3.65
2018,4,7,4,97.89,2.43,34.25,4.02
2018,4,7,5,97.92,2.46,32.93,3.98
2018,4,7,6,97.95,2.46,32.28,3.99
2018,4,7,7,97.98,3.13,35.44,3.6
2018,4,7,8,98,2.68,49.38,3.04
2018,4,7,9,98.02,2.01,76.72,2.45
2018,4,7,10,98.04,1.68,111.21,2.19
2018,4,7,11,98.05,1.48,137.36,1.91
2018,4,7,12,98.08,1.08,164.05,1.34
2018,4,7,13,98.09,1.11,208,1.04
2018,4,7,14,98.09,1.84,236.99,1.7
2018,4,7,15,98.1,2.63,251.83,2.94
2018,4,7,16,98.1,2.59,265.85,3.71
2018,4,7,17,98.11,1.97,283.1,3.49
2018,4,7,18,98.13,2.25,306.12,3.8
2018,4,7,19,98.17,2.54,320.74,4.35
2018,4,7,20,98.2,2.46,335.96,4.13
2018,4,7,21,98.19,2.24,349.12,3.53
2018,4,7,22,98.17,2.12,9.57,3.27
2018,4,7,23,98.15,2.13,34.85,3.23
2018,4,8,0,98.14,1.91,44.17,2.8
2018,4,8,1,98.15,1.81,47.28,2.61
2018,4,8,2,98.18,1.99,48.81,2.95
2018,4,8,3,98.19,2.26,46.54,3.46
2018,4,8,4,98.21,2.47,46.15,3.8
2018,4,8,5,98.22,2.57,51.29,4.02
2018,4,8,6,98.25,2.51,58.73,4.01
2018,4,8,7,98.26,3,62.23,3.36
2018,4,8,8,98.28,2.6,61.9,2.95
2018,4,8,9,98.28,2.14,57.24,2.55
2018,4,8,10,98.25,1.49,50.12,1.93
2018,4,8,11,98.22,1.35,31.02,1.79
2018,4,8,12,98.21,2.22,27.65,2.8
2018,4,8,13,98.19,3.07,13.82,3.82
2018,4,8,14,98.19,4.12,18.81,4.99
2018,4,8,15,98.2,4.3,27.82,5.5
2018,4,8,16,98.22,3.93,30.34,5.23
2018,4,8,17,98.25,2.87,27.19,4.74
2018,4,8,18,98.27,2.25,23.36,4.02
2018,4,8,19,98.3,2.06,15.41,3.27
2018,4,8,20,98.37,1.91,18.07,2.99
2018,4,8,21,98.39,1.88,41.46,2.88
2018,4,8,22,98.37,2.02,63.04,3.14
2018,4,8,23,98.37,2.39,67.47,3.8
2018,4,9,0,98.36,2.41,70.92,3.8
2018,4,9,1,98.36,2.38,70.43,3.71
2018,4,9,2,98.36,2.36,71.68,3.65
2018,4,9,3,98.37,2.15,72.68,3.26
2018,4,9,4,98.38,2.05,71.29,3.08
2018,4,9,5,98.41,2.12,72.17,3.22
2018,4,9,6,98.45,2.07,73.34,3.28
2018,4,9,7,98.49,2.63,74.15,2.95
2018,4,9,8,98.51,2.58,71.29,2.98
2018,4,9,9,98.53,2.42,68.99,2.87
2018,4,9,10,98.52,2.22,70.67,2.73
2018,4,9,11,98.49,1.92,65.73,2.46
2018,4,9,12,98.45,1.65,48.84,2.16
2018,4,9,13,98.4,1.65,26.69,2.1
2018,4,9,14,98.36,1.9,8.76,2.29
2018,4,9,15,98.35,2.09,354.2,2.44
2018,4,9,16,98.36,2.18,336.75,2.61
2018,4,9,17,98.37,1.96,317.1,3.03
2018,4,9,18,98.38,2.28,301.13,3.72
2018,4,9,19,98.42,2.43,302.01,3.86
2018,4,9,20,98.45,2.23,310.32,3.46
2018,4,9,21,98.47,1.89,319.35,2.8
2018,4,9,22,98.46,1.35,331.95,1.92
2018,4,9,23,98.47,0.71,353.66,0.98
2018,4,10,0,98.46,0.06,345.96,0.13
2018,4,10,1,98.45,0.46,218.05,0.64
2018,4,10,2,98.44,0.75,227.97,1.04
2018,4,10,3,98.44,0.62,206.89,0.9
2018,4,10,4,98.46,0.86,145.01,1.21
2018,4,10,5,98.47,1.42,125.17,2.04
2018,4,10,6,98.48,1.67,117.65,2.67
2018,4,10,7,98.48,2.25,115.76,2.38
2018,4,10,8,98.5,1.48,82.43,1.65
2018,4,10,9,98.5,1.66,29.71,1.98
2018,4,10,10,98.47,1.65,13.44,1.94
2018,4,10,11,98.42,1.58,359.43,1.82
2018,4,10,12,98.37,1.67,348.43,1.89
2018,4,10,13,98.31,1.85,341.79,2.06
2018,4,10,14,98.25,2.06,336.54,2.29
2018,4,10,15,98.21,2.32,328.61,2.6
2018,4,10,16,98.2,2.46,321.06,2.95
2018,4,10,17,98.2,2.18,309.46,3.36
2018,4,10,18,98.2,2.47,297.94,4.17
2018,4,10,19,98.23,2.54,301.54,4.16
2018,4,10,20,98.26,2.24,311.04,3.51
2018,4,10,21,98.26,1.84,322.94,2.78
2018,4,10,22,98.2,1.15,342.67,1.67
2018,4,10,23,98.21,0.81,311.86,1.14
2018,4,11,0,98.25,1.01,286.61,1.44
2018,4,11,1,98.26,0.26,282.34,0.35
2018,4,11,2,98.21,1.06,117.13,1.49
2018,4,11,3,98.2,1.36,133.6,1.92
2018,4,11,4,98.21,1.49,151.41,2.12
2018,4,11,5,98.19,1.7,150.26,2.46
2018,4,11,6,98.19,1.9,133.16,3.24
2018,4,11,7,98.22,2.5,127.26,2.95
2018,4,11,8,98.31,1.38,173.52,1.52
2018,4,11,9,98.35,1.91,222.84,2.1
2018,4,11,10,98.35,2.27,227.23,2.47
2018,4,11,11,98.29,2.06,209.58,2.29
2018,4,11,12,98.26,2.42,210.71,2.82
2018,4,11,13,98.2,2.7,208.57,3.03
2018,4,11,14,98.15,2.68,211.05,3.01
2018,4,11,15,98.12,2.71,221.03,3.07
2018,4,11,16,98.12,2.62,229.71,3.2
2018,4,11,17,98.13,2.15,235.96,3.51
2018,4,11,18,98.15,2.21,245.07,3.91
2018,4,11,19,98.2,2.19,250.4,3.69
2018,4,11,20,98.28,1.86,252.86,3.08
2018,4,11,21,98.32,1.27,240.43,2.01
2018,4,11,22,98.26,0.83,171.87,1.21
2018,4,11,23,98.23,1.12,146.42,1.64
2018,4,12,0,98.22,1.16,151.88,1.68
2018,4,12,1,98.22,1.02,157.55,1.44
2018,4,12,2,98.22,0.84,171.42,1.14
2018,4,12,3,98.23,0.83,191.42,1.1
2018,4,12,4,98.24,0.79,186.28,1.06
2018,4,12,5,98.26,0.93,153.43,1.25
2018,4,12,6,98.29,1.27,133.25,1.91
2018,4,12,7,98.31,1.75,137.17,1.93
2018,4,12,8,98.34,1.87,161.94,2.15
2018,4,12,9,98.35,2.15,171.22,2.47
2018,4,12,10,98.34,2.38,178.3,2.69
2018,4,12,11,98.32,2.46,186.94,2.75
2018,4,12,12,98.28,2.57,199.7,2.83
2018,4,12,13,98.26,2.79,212.75,3.02
2018,4,12,14,98.23,2.95,223.5,3.18
2018,4,12,15,98.23,2.9,231.89,3.25
2018,4,12,16,98.24,2.58,237.99,3.21
2018,4,12,17,98.26,2.27,245.64,3.38
2018,4,12,18,98.28,2.21,255.67,3.5
2018,4,12,19,98.3,2.08,263.97,3.09
2018,4,12,20,98.33,1.69,268.94,2.43
2018,4,12,21,98.33,1.27,267.54,1.77
2018,4,12,22,98.34,0.78,254.85,1.09
2018,4,12,23,98.34,0.42,178.94,0.54
2018,4,13,0,98.34,1.06,129.32,1.45
2018,4,13,1,98.33,1.56,125.44,2.19
2018,4,13,2,98.32,1.86,129.04,2.63
2018,4,13,3,98.31,2.02,132.65,2.86
2018,4,13,4,98.32,2.08,133.17,2.94
2018,4,13,5,98.34,2.11,129.59,2.98
2018,4,13,6,98.39,2.03,122.59,3.13
2018,4,13,7,98.44,2.29,114.56,2.96
2018,4,13,8,98.47,2.14,110.75,2.31
2018,4,13,9,98.51,1.78,117.81,2.04
2018,4,13,10,98.51,1.54,123.85,1.81
2018,4,13,11,98.5,0.99,134.68,1.22
2018,4,13,12,98.47,0.34,192.09,0.42
2018,4,13,13,98.44,0.9,284.04,0.78
2018,4,13,14,98.42,1.66,296.32,1.64
2018,4,13,15,98.42,2.11,301.69,2.28
2018,4,13,16,98.42,2.12,305.1,2.78
2018,4,13,17,98.42,2.17,305.63,3.17
2018,4,13,18,98.44,2.23,301.52,3.57
2018,4,13,19,98.48,2.29,303.85,3.52
2018,4,13,20,98.53,2.03,313.44,3.06
2018,4,13,21,98.56,1.62,328.37,2.37
2018,4,13,22,98.57,1.13,352.87,1.6
2018,4,13,23,98.58,0.83,34.29,1.17
2018,4,14,0,98.59,0.86,71.4,1.19
2018,4,14,1,98.6,1.07,87.91,1.5
2018,4,14,2,98.6,1.35,93.97,1.9
2018,4,14,3,98.62,1.59,95.94,2.24
2018,4,14,4,98.63,1.69,95.03,2.38
2018,4,14,5,98.66,1.83,93.91,2.59
2018,4,14,6,98.7,1.76,93.56,2.92
2018,4,14,7,98.73,2.21,94.46,2.62
2018,4,14,8,98.74,1.94,83.07,2.15
2018,4,14,9,98.75,2.03,56.92,2.36
2018,4,14,10,98.73,1.89,43.33,2.19
2018,4,14,11,98.71,1.67,26.92,1.91
2018,4,14,12,98.7,1.77,3.29,1.93
2018,4,14,13,98.68,2.23,347.86,2.38
2018,4,14,14,98.65,2.78,343.35,3.06
2018,4,14,15,98.62,3.16,346.14,3.72
2018,4,14,16,98.62,3.13,350.8,4.3
2018,4,14,17,98.62,2.79,353.23,4.67
2018,4,14,18,98.63,2.78,357.9,5.09
2018,4,14,19,98.68,3.01,9.56,5.58
2018,4,14,20,98.74,2.96,23.79,5.54
2018,4,14,21,98.76,2.81,38.24,5.09
2018,4,14,22,98.75,2.67,50.22,4.7
2018,4,14,23,98.74,2.61,57.74,4.48
2018,4,15,0,98.73,2.62,62.52,4.47
2018,4,15,1,98.71,2.64,65.93,4.58
2018,4,15,2,98.7,2.69,67.98,4.69
2018,4,15,3,98.69,2.74,70.02,4.84
2018,4,15,4,98.69,2.89,70.59,5.21
2018,4,15,5,98.71,3.08,72.9,5.83
2018,4,15,6,98.74,3.36,74.64,5.55
2018,4,15,7,98.78,3.87,73.72,4.26
2018,4,15,8,98.81,3.46,69.76,3.67
2018,4,15,9,98.83,4.04,70.48,4.75
2018,4,15,10,98.82,4.51,68.77,5.52
2018,4,15,11,98.78,4.55,64.8,5.61
2018,4,15,12,98.74,4.25,58.39,5.2
2018,4,15,13,98.7,3.85,50.92,4.71
2018,4,15,14,98.68,3.34,38.64,4.06
2018,4,15,15,98.67,3.11,20.12,3.84
2018,4,15,16,98.65,3.02,9.68,4.41
2018,4,15,17,98.63,2.8,16.87,5.1
2018,4,15,18,98.61,3.21,29.74,5.93
2018,4,15,19,98.62,3.55,43.04,6.54
2018,4,15,20,98.64,3.66,57.9,7.08
2018,4,15,21,98.64,3.6,71.41,7.2
2018,4,15,22,98.63,3.3,80.47,6.63
2018,4,15,23,98.63,3.07,86.93,6.15
2018,4,16,0,98.61,2.99,91.94,6.06
2018,4,16,1,98.58,3.06,94.53,6.3
2018,4,16,2,98.54,3.35,93.61,6.87
2018,4,16,3,98.49,3.78,92.02,7.57
2018,4,16,4,98.46,4.04,90.89,7.97
2018,4,16,5,98.48,4.04,92.66,7.94
2018,4,16,6,98.52,4.25,97.28,7.13
2018,4,16,7,98.57,4.68,100.77,5.54
2018,4,16,8,98.61,4.06,103.47,4.34
2018,4,16,9,98.66,3.78,121.39,4.46
2018,4,16,10,98.7,4.5,160.31,5.66
2018,4,16,11,98.69,4.67,180.96,5.87
2018,4,16,12,98.65,4.53,186.83,5.63
2018,4,16,13,98.59,4.35,186.5,5.36
2018,4,16,14,98.53,4.06,185.85,5.05
2018,4,16,15,98.47,3.43,187.34,4.62
2018,4,16,16,98.45,2.21,176.76,3.53
2018,4,16,17,98.42,1.81,128,3.15
2018,4,16,18,98.39,1.91,112.06,3.01
2018,4,16,19,98.45,1.18,173.16,1.71
2018,4,16,20,98.52,1.69,214.28,2.53
2018,4,16,21,98.51,1.29,213.88,1.87
2018,4,16,22,98.49,1.51,216.81,2.24
2018,4,16,23,98.52,1.83,218.58,2.75
2018,4,17,0,98.52,1.35,202.85,1.95
2018,4,17,1,98.52,1.25,158.07,1.81
2018,4,17,2,98.5,1.78,130.9,2.62
2018,4,17,3,98.49,2.45,127.23,3.78
2018,4,17,4,98.48,2.64,131.04,4.07
2018,4,17,5,98.5,2.48,140.1,3.69
2018,4,17,6,98.55,2.04,150.58,3.24
2018,4,17,7,98.59,2.07,165.39,3.03
2018,4,17,8,98.63,3.25,187.88,4.19
2018,4,17,9,98.66,3.88,192.69,4.72
2018,4,17,10,98.67,4.23,195.65,5
2018,4,17,11,98.65,4.44,200.38,5.18
2018,4,17,12,98.62,4.54,206.57,5.24
2018,4,17,13,98.59,4.48,214.63,5.11
2018,4,17,14,98.57,4.32,223.9,4.88
2018,4,17,15,98.55,4.04,234.28,4.55
2018,4,17,16,98.55,3.6,245.77,4.15
2018,4,17,17,98.58,2.89,261.45,4.13
2018,4,17,18,98.62,2.31,277.97,4.27
2018,4,17,19,98.68,2.32,289.29,4.01
2018,4,17,20,98.74,2.01,299.25,3.3
2018,4,17,21,98.77,1.69,308.99,2.6
2018,4,17,22,98.79,1.38,319.82,2.03
2018,4,17,23,98.8,1.15,335.52,1.67
2018,4,18,0,98.81,1.04,354.42,1.49
2018,4,18,1,98.82,0.96,17.1,1.37
2018,4,18,2,98.83,0.97,44.02,1.38
2018,4,18,3,98.83,1.07,64.55,1.52
2018,4,18,4,98.84,1.16,76.72,1.67
2018,4,18,5,98.86,1.24,83.1,1.78
2018,4,18,6,98.89,1.32,83.55,1.85
2018,4,18,7,98.92,1.36,64.47,1.51
2018,4,18,8,98.94,1.76,23.03,2
2018,4,18,9,98.95,1.6,23.05,1.81
2018,4,18,10,98.94,1.15,20.65,1.32
2018,4,18,11,98.91,0.97,350.69,0.93
2018,4,18,12,98.88,1.28,329.22,1.09
2018,4,18,13,98.85,1.65,324.81,1.47
2018,4,18,14,98.82,1.9,326.77,1.79
2018,4,18,15,98.78,2.04,331.37,2.04
2018,4,18,16,98.77,2.15,335.49,2.38
2018,4,18,17,98.77,2.19,336.64,3.15
2018,4,18,18,98.78,2.3,343.65,4.24
2018,4,18,19,98.83,2.73,358.85,5.16
2018,4,18,20,98.9,2.66,13.22,5.07
2018,4,18,21,98.92,2.54,27.67,4.71
2018,4,18,22,98.91,2.42,38.98,4.39
2018,4,18,23,98.89,2.31,45.96,4.04
2018,4,19,0,98.87,2.15,50.01,3.59
2018,4,19,1,98.86,2,53.26,3.23
2018,4,19,2,98.86,2.02,53.97,3.22
2018,4,19,3,98.85,2.13,52,3.4
2018,4,19,4,98.82,2.3,52.04,3.72
2018,4,19,5,98.81,2.4,55.33,3.96
2018,4,19,6,98.81,2.69,63.29,3.68
2018,4,19,7,98.82,2.9,64.13,3.24
2018,4,19,8,98.82,3.16,53.44,3.56
2018,4,19,9,98.81,3.36,42.36,3.79
2018,4,19,10,98.78,3.38,36.08,3.85
2018,4,19,11,98.76,3.02,25.24,3.41
2018,4,19,12,98.73,3.13,12.82,3.48
2018,4,19,13,98.66,3.62,5.19,4.09
2018,4,19,14,98.58,4.13,0.87,4.82
2018,4,19,15,98.5,4.75,358.87,5.76
2018,4,19,16,98.47,4.95,356.65,6.53
2018,4,19,17,98.46,4.43,354.84,6.81
2018,4,19,18,98.45,3.67,357.56,7.12
2018,4,19,19,98.48,3.55,0.63,7.11
2018,4,19,20,98.54,3.26,2.75,6.55
2018,4,19,21,98.55,3.01,5.21,5.96
2018,4,19,22,98.53,2.88,7.32,5.67
2018,4,19,23,98.5,2.82,6.83,5.54
2018,4,20,0,98.46,2.81,5.11,5.43
2018,4,20,1,98.41,2.81,4.47,5.34
2018,4,20,2,98.38,2.78,5.49,5.21
2018,4,20,3,98.36,2.68,7.02,4.86
2018,4,20,4,98.36,2.45,9.34,4.29
2018,4,20,5,98.36,2.28,15.32,3.93
2018,4,20,6,98.38,2.52,24.11,3.45
2018,4,20,7,98.38,2.38,26.06,2.57
2018,4,20,8,98.37,3.86,16.23,4.91
2018,4,20,9,98.35,4.95,5.07,5.96
2018,4,20,10,98.32,5.5,353.07,6.49
2018,4,20,11,98.29,6.35,346.12,7.35
2018,4,20,12,98.32,7.89,351.97,9.12
2018,4,20,13,98.38,8.41,6.78,9.78
2018,4,20,14,98.36,7.69,16.17,9.07
2018,4,20,15,98.32,7.54,16.26,9.11
2018,4,20,16,98.33,7.91,13.72,9.82
2018,4,20,17,98.36,7.96,13.22,10.36
2018,4,20,18,98.4,7.1,13.29,10.16
2018,4,20,19,98.47,6.71,15.67,10.01
2018,4,20,20,98.54,6.61,19.61,9.69
2018,4,20,21,98.56,6.01,23.77,8.93
2018,4,20,22,98.56,5.08,27.27,7.94
2018,4,20,23,98.56,4.14,25.98,7.14
2018,4,21,0,98.56,3.73,20.11,6.75
2018,4,21,1,98.56,3.4,13.81,6.22
2018,4,21,2,98.56,3.35,9.4,6.16
2018,4,21,3,98.57,3.4,6.73,6.18
2018,4,21,4,98.59,3.47,6.34,6.28
2018,4,21,5,98.62,3.67,10.16,6.4
2018,4,21,6,98.67,5.53,17.08,6.94
2018,4,21,7,98.7,7.09,27.83,8.6
2018,4,21,8,98.72,8.07,33.95,9.82
2018,4,21,9,98.7,8.59,37.42,10.44
2018,4,21,10,98.66,8.81,38.49,10.69
2018,4,21,11,98.61,8.79,37.67,10.61
2018,4,21,12,98.57,8.66,35.2,10.43
2018,4,21,13,98.54,8.38,31.59,10.1
2018,4,21,14,98.51,8.17,27.37,9.88
2018,4,21,15,98.51,8.03,23.32,9.81
2018,4,21,16,98.52,7.71,19.85,9.66
2018,4,21,17,98.55,6.57,16.52,9.01
2018,4,21,18,98.57,4.85,13.61,8.82
2018,4,21,19,98.62,4.34,14.16,8.85
2018,4,21,20,98.69,4.03,15.87,8.14
2018,4,21,21,98.72,3.58,19.78,7.26
2018,4,21,22,98.73,3.3,26.44,6.65
2018,4,21,23,98.73,3.13,32.46,6.09
2018,4,22,0,98.72,3,36.21,5.51
2018,4,22,1,98.7,2.88,39.05,4.98
2018,4,22,2,98.68,2.74,42.11,4.5
2018,4,22,3,98.66,2.59,45.24,4.09
2018,4,22,4,98.66,2.46,47.58,3.79
2018,4,22,5,98.67,2.43,50.74,3.78
2018,4,22,6,98.71,2.53,54.3,3.7
2018,4,22,7,98.73,3.05,53.95,3.43
2018,4,22,8,98.74,3.84,49.87,4.47
2018,4,22,9,98.74,3.95,45.72,4.58
2018,4,22,10,98.72,3.71,42.53,4.33
2018,4,22,11,98.7,3.22,33.04,3.78
2018,4,22,12,98.65,2.99,19.24,3.48
2018,4,22,13,98.61,3.06,7.78,3.51
2018,4,22,14,98.56,3.23,0.28,3.69
2018,4,22,15,98.51,3.3,356.47,3.89
2018,4,22,16,98.47,3.28,352.89,4.01
2018,4,22,17,98.45,2.65,343.71,4.12
2018,4,22,18,98.45,2.55,335.72,4.25
2018,4,22,19,98.48,2.69,339.03,4.15
2018,4,22,20,98.54,2.43,345.7,3.66
2018,4,22,21,98.56,2.05,354.09,2.97
2018,4,22,22,98.56,1.6,8.72,2.26
2018,4,22,23,98.56,1.27,39.26,1.76
2018,4,23,0,98.55,1.36,76.04,1.88
2018,4,23,1,98.53,1.67,96.16,2.36
2018,4,23,2,98.53,1.97,105.2,2.84
2018,4,23,3,98.52,2.21,109.65,3.25
2018,4,23,4,98.51,2.41,112.49,3.61
2018,4,23,5,98.51,2.55,114.05,3.91
2018,4,23,6,98.52,2.33,115.45,3.95
2018,4,23,7,98.52,2.78,117.29,3.04
2018,4,23,8,98.54,2.07,124.71,2.24
2018,4,23,9,98.55,2.06,158.2,2.44
2018,4,23,10,98.55,2.1,180.64,2.44
2018,4,23,11,98.53,2.23,197.74,2.48
2018,4,23,12,98.51,2.33,206.65,2.54
2018,4,23,13,98.48,2.4,211.83,2.58
2018,4,23,14,98.44,2.39,216.34,2.55
2018,4,23,15,98.41,2.28,220.41,2.43
2018,4,23,16,98.4,2.09,225.45,2.3
2018,4,23,17,98.4,2.02,235.57,2.69
2018,4,23,18,98.4,2.19,245.81,3.58
2018,4,23,19,98.45,2.55,252.9,3.98
2018,4,23,20,98.51,2.46,258.08,3.83
2018,4,23,21,98.55,2.24,261.39,3.41
2018,4,23,22,98.56,1.93,260.23,2.88
2018,4,23,23,98.57,1.6,252.36,2.33
2018,4,24,0,98.57,1.33,239.96,1.92
2018,4,24,1,98.57,1.11,227.56,1.6
2018,4,24,2,98.58,0.83,214.29,1.19
2018,4,24,3,98.59,0.49,186.44,0.69
2018,4,24,4,98.6,0.55,115.46,0.72
2018,4,24,5,98.62,1.2,91.12,1.67
2018,4,24,6,98.65,1.72,89.74,2.61
2018,4,24,7,98.67,2.3,86.5,2.56
2018,4,24,8,98.67,2.54,70.39,2.97
2018,4,24,9,98.66,2.96,63.71,3.56
2018,4,24,10,98.66,2.65,63.36,3.19
2018,4,24,11,98.63,1.93,50.76,2.36
2018,4,24,12,98.6,1.57,12.65,1.82
2018,4,24,13,98.57,2.13,340.77,2.3
2018,4,24,14,98.53,2.82,331.38,3.13
2018,4,24,15,98.5,3.25,330.78,3.74
2018,4,24,16,98.48,3.26,331.35,4.08
2018,4,24,17,98.45,2.78,328.68,4.11
2018,4,24,18,98.45,2.42,322.35,4.04
2018,4,24,19,98.47,2.63,324.05,4.1
2018,4,24,20,98.53,2.55,332.26,3.94
2018,4,24,21,98.56,2.37,344.13,3.59
2018,4,24,22,98.57,2.12,358.94,3.12
2018,4,24,23,98.57,1.92,14.38,2.77
2018,4,25,0,98.54,1.74,30.13,2.48
2018,4,25,1,98.53,1.63,47.91,2.32
2018,4,25,2,98.51,1.67,63.56,2.34
2018,4,25,3,98.5,1.72,73.63,2.41
2018,4,25,4,98.5,1.75,79.19,2.47
2018,4,25,5,98.52,1.94,85.85,2.8
2018,4,25,6,98.55,1.98,92.26,3.2
2018,4,25,7,98.59,2.47,95.08,2.72
2018,4,25,8,98.6,2.19,79.49,2.51
2018,4,25,9,98.61,2.81,51.54,3.4
